id,label
2998,4
2999,6
3000,6
3001,4
3002,0
3003,5
3004,4
3005,6
3006,0
3007,2
3008,3
3009,0
3010,3
3011,5
3012,5
3013,1
3014,3
3015,5
3016,3
3017,5
3018,5
3019,4
3020,0
3021,4
3022,3
3023,3
3024,3
3025,5
3026,3
3027,3
3028,5
3029,6
3030,0
3031,0
3032,4
3033,6
3034,6
3035,6
3036,3
3037,3
3038,5
3039,3
3040,5
3041,5
3042,2
3043,0
3044,3
3045,4
3046,2
3047,3
3048,6
3049,3
3050,3
3051,4
3052,4
3053,2
3054,4
3055,0
3056,5
3057,0
3058,4
3059,2
3060,4
3061,5
3062,2
3063,6
3064,0
3065,2
3066,6
3067,5
3068,6
3069,2
3070,3
3071,4
3072,6
3073,4
3074,6
3075,5
3076,3
3077,5
3078,0
3079,2
3080,2
3081,6
3082,6
3083,0
3084,2
3085,5
3086,3
3087,2
3088,4
3089,0
3090,0
3091,3
3092,6
3093,2
3094,3
3095,0
3096,4
3097,3
3098,3
3099,4
3100,3
3101,0
3102,2
3103,3
3104,5
3105,6
3106,2
3107,3
3108,2
3109,6
3110,3
3111,5
3112,0
3113,6
3114,4
3115,0
3116,3
3117,5
3118,3
3119,5
3120,2
3121,6
3122,3
3123,4
3124,6
3125,0
3126,4
3127,2
3128,2
3129,6
3130,6
3131,0
3132,2
3133,4
3134,5
3135,3
3136,2
3137,2
3138,4
3139,0
3140,3
3141,2
3142,3
3143,6
3144,1
3145,2
3146,0
3147,6
3148,4
3149,5
3150,2
3151,4
3152,3
3153,0
3154,6
3155,4
3156,6
3157,4
3158,2
3159,2
3160,3
3161,3
3162,6
3163,5
3164,3
3165,4
3166,0
3167,3
3168,3
3169,6
3170,6
3171,0
3172,6
3173,1
3174,0
3175,5
3176,0
3177,1
3178,0
3179,6
3180,4
3181,6
3182,2
3183,6
3184,3
3185,3
3186,0
3187,2
3188,3
3189,0
3190,4
3191,3
3192,2
3193,0
3194,6
3195,6
3196,3
3197,4
3198,5
3199,6
3200,6
3201,5
3202,0
3203,3
3204,2
3205,4
3206,4
3207,5
3208,3
3209,4
3210,0
3211,0
3212,5
3213,2
3214,2
3215,3
3216,5
3217,5
3218,3
3219,0
3220,4
3221,4
3222,0
3223,6
3224,4
3225,6
3226,3
3227,4
3228,3
3229,0
3230,0
3231,6
3232,6
3233,3
3234,5
3235,0
3236,2
3237,0
3238,6
3239,3
3240,2
3241,5
3242,2
3243,3
3244,0
3245,3
3246,3
3247,2
3248,3
3249,2
3250,0
3251,5
3252,4
3253,1
3254,6
3255,2
3256,3
3257,3
3258,4
3259,6
3260,3
3261,4
3262,3
3263,0
3264,4
3265,0
3266,2
3267,4
3268,4
3269,5
3270,0
3271,3
3272,5
3273,6
3274,3
3275,5
3276,3
3277,3
3278,4
3279,5
3280,0
3281,3
3282,3
3283,5
3284,6
3285,4
3286,5
3287,6
3288,0
3289,3
3290,0
3291,0
3292,5
3293,6
3294,3
3295,5
3296,3
3297,4
3298,4
3299,0
3300,4
3301,6
3302,4
3303,6
3304,3
3305,2
3306,2
3307,6
3308,3
3309,2
3310,6
3311,3
3312,0
3313,3
3314,4
3315,6
3316,6
3317,3
3318,6
3319,6
3320,4
3321,6
3322,6
3323,0
3324,3
3325,0
3326,0
3327,4
3328,5
3329,6
3330,3
3331,3
3332,5
3333,6
3334,2
3335,0
3336,3
3337,0
3338,3
3339,6
3340,3
3341,2
3342,5
3343,3
3344,0
3345,3
3346,2
3347,6
3348,5
3349,6
3350,4
3351,4
3352,3
3353,6
3354,5
3355,4
3356,6
3357,3
3358,2
3359,2
3360,3
3361,4
3362,3
3363,3
3364,3
3365,6
3366,2
3367,0
3368,5
3369,5
3370,6
3371,6
3372,2
3373,4
3374,3
3375,0
3376,2
3377,2
3378,0
3379,6
3380,4
3381,3
3382,6
3383,6
3384,4
3385,6
3386,3
3387,3
3388,4
3389,2
3390,3
3391,6
3392,2
3393,2
3394,6
3395,3
3396,3
3397,4
3398,0
3399,6
3400,0
3401,6
3402,4
3403,5
3404,3
3405,4
3406,6
3407,3
3408,3
3409,4
3410,6
3411,6
3412,2
3413,4
3414,3
3415,0
3416,0
3417,5
3418,6
3419,0
3420,0
3421,5
3422,3
3423,4
3424,3
3425,0
3426,2
3427,0
3428,4
3429,0
3430,2
3431,2
3432,5
3433,6
3434,3
3435,3
3436,4
3437,3
3438,4
3439,0
3440,3
3441,3
3442,4
3443,6
3444,5
3445,6
3446,2
3447,3
3448,4
3449,3
3450,5
3451,5
3452,2
3453,3
3454,0
3455,0
3456,3
3457,3
3458,2
3459,6
3460,3
3461,3
3462,5
3463,3
3464,4
3465,0
3466,0
3467,4
3468,3
3469,2
3470,5
3471,1
3472,3
3473,0
3474,0
3475,3
3476,6
3477,3
3478,4
3479,4
3480,5
3481,0
3482,4
3483,4
3484,6
3485,5
3486,0
3487,0
3488,6
3489,0
3490,2
3491,6
3492,6
3493,3
3494,5
3495,2
3496,4
3497,2
3498,3
3499,4
3500,4
3501,4
3502,0
3503,4
3504,3
3505,6
3506,5
3507,6
3508,3
3509,3
3510,3
3511,6
3512,4
3513,1
3514,3
3515,3
3516,3
3517,0
3518,6
3519,2
3520,3
3521,6
3522,2
3523,3
3524,2
3525,4
3526,6
3527,4
3528,3
3529,3
3530,4
3531,3
3532,6
3533,4
3534,3
3535,2
3536,2
3537,2
3538,3
3539,5
3540,0
3541,3
3542,0
3543,5
3544,6
3545,6
3546,2
3547,0
3548,2
3549,3
3550,0
3551,4
3552,2
3553,6
3554,3
3555,6
3556,6
3557,2
3558,0
3559,5
3560,3
3561,3
3562,3
3563,4
3564,5
3565,5
3566,6
3567,3
3568,0
3569,3
3570,5
3571,6
3572,5
3573,6
3574,4
3575,0
3576,2
3577,6
3578,4
3579,4
3580,2
3581,5
3582,4
3583,4
3584,2
3585,4
3586,4
3587,3
3588,3
3589,4
3590,3
3591,3
3592,5
3593,6
3594,5
3595,1
3596,5
3597,3
3598,3
3599,0
3600,3
3601,0
3602,6
3603,3
3604,3
3605,4
3606,6
3607,2
3608,3
3609,6
3610,4
3611,3
3612,3
3613,6
3614,3
3615,3
3616,6
3617,2
3618,4
3619,2
3620,0
3621,6
3622,3
3623,0
3624,2
3625,0
3626,4
3627,3
3628,2
3629,0
3630,4
3631,4
3632,2
3633,0
3634,4
3635,4
3636,5
3637,6
3638,6
3639,6
3640,0
3641,6
3642,6
3643,3
3644,5
3645,2
3646,3
3647,6
3648,0
3649,3
3650,6
3651,5
3652,0
3653,5
3654,4
3655,5
3656,6
3657,2
3658,5
3659,2
3660,3
3661,0
3662,6
3663,4
3664,0
3665,4
3666,4
3667,0
3668,2
3669,6
3670,6
3671,3
3672,4
3673,3
3674,0
3675,3
3676,6
3677,0
3678,3
3679,2
3680,3
3681,4
3682,6
3683,3
3684,2
3685,0
3686,2
3687,4
3688,0
3689,6
3690,6
3691,3
3692,4
3693,6
3694,2
3695,6
3696,2
3697,4
3698,4
3699,4
3700,6
3701,3
3702,3
3703,0
3704,6
3705,4
3706,6
3707,6
3708,3
3709,1
3710,3
3711,4
3712,2
3713,3
3714,3
3715,6
3716,6
3717,4
3718,6
3719,4
3720,6
3721,5
3722,0
3723,2
3724,6
3725,0
3726,6
3727,3
3728,4
3729,4
3730,3
3731,5
3732,4
3733,5
3734,2
3735,3
3736,6
3737,0
3738,3
3739,5
3740,3
3741,4
3742,4
3743,3
3744,3
3745,0
3746,6
3747,4
3748,3
3749,0
3750,6
3751,0
3752,6
3753,3
3754,4
3755,5
3756,0
3757,6
3758,0
3759,3
3760,5
3761,3
3762,0
3763,3
3764,3
3765,4
3766,0
3767,3
3768,5
3769,4
3770,4
3771,4
3772,4
3773,5
3774,4
3775,6
3776,5
3777,6
3778,3
3779,4
3780,0
3781,2
3782,6
3783,1
3784,3
3785,3
3786,6
3787,4
3788,3
3789,6
3790,0
3791,4
3792,5
3793,3
3794,6
3795,3
3796,4
3797,3
3798,3
3799,3
3800,4
3801,2
3802,2
3803,3
3804,5
3805,5
3806,2
3807,6
3808,6
3809,0
3810,5
3811,3
3812,4
3813,0
3814,4
3815,2
3816,2
3817,6
3818,3
3819,3
3820,4
3821,2
3822,5
3823,5
3824,2
3825,2
3826,0
3827,3
3828,3
3829,0
3830,6
3831,3
3832,3
3833,5
3834,3
3835,5
3836,3
3837,0
3838,3
3839,3
3840,5
3841,5
3842,4
3843,5
3844,6
3845,3
3846,0
3847,4
3848,4
3849,4
3850,2
3851,0
3852,3
3853,0
3854,2
3855,3
3856,2
3857,3
3858,4
3859,3
3860,2
3861,5
3862,0
3863,5
3864,0
3865,3
3866,4
3867,2
3868,3
3869,6
3870,3
3871,6
3872,6
3873,4
3874,3
3875,3
3876,1
3877,3
3878,5
3879,6
3880,5
3881,2
3882,6
3883,5
3884,6
3885,3
3886,2
3887,3
3888,3
3889,4
3890,4
3891,4
3892,0
3893,0
3894,3
3895,3
3896,6
3897,3
3898,2
3899,6
3900,6
3901,2
3902,5
3903,5
3904,6
3905,6
3906,3
3907,6
3908,0
3909,5
3910,5
3911,4
3912,3
3913,4
3914,3
3915,6
3916,3
3917,5
3918,3
3919,3
3920,3
3921,5
3922,3
3923,3
3924,2
3925,6
3926,3
3927,3
3928,2
3929,2
3930,0
3931,3
3932,2
3933,0
3934,4
3935,2
3936,4
3937,3
3938,4
3939,3
3940,2
3941,3
3942,4
3943,3
3944,4
3945,5
3946,0
3947,3
3948,3
3949,0
3950,4
3951,5
3952,6
3953,0
3954,4
3955,0
3956,6
3957,5
3958,2
3959,6
3960,4
3961,2
3962,0
3963,3
3964,2
3965,4
3966,3
3967,5
3968,5
3969,3
3970,2
3971,5
3972,4
3973,3
3974,6
3975,0
3976,5
3977,4
3978,2
3979,6
3980,3
3981,2
3982,5
3983,4
3984,2
3985,6
3986,6
3987,6
3988,3
3989,5
3990,3
3991,2
3992,2
3993,5
3994,4
3995,6
3996,3
3997,4
3998,6
3999,6
4000,0
4001,0
4002,4
4003,3
4004,2
4005,4
4006,3
4007,4
4008,4
4009,3
4010,6
4011,2
4012,5
4013,0
4014,6
4015,3
4016,3
4017,6
4018,4
4019,3
4020,0
4021,2
4022,0
4023,0
4024,3
4025,4
4026,3
4027,0
4028,3
4029,5
4030,0
4031,4
4032,3
4033,2
4034,5
4035,4
4036,4
4037,4
4038,4
4039,3
4040,6
4041,5
4042,5
4043,0
4044,0
4045,3
4046,2
4047,4
4048,3
4049,6
4050,5
4051,3
4052,0
4053,3
4054,6
4055,6
4056,6
4057,5
4058,4
4059,6
4060,4
4061,3
4062,6
4063,3
4064,5
4065,3
4066,5
4067,2
4068,0
4069,3
4070,6
4071,5
4072,6
4073,0
4074,5
4075,0
4076,2
4077,5
4078,6
4079,4
4080,5
4081,4
4082,3
4083,2
4084,4
4085,6
4086,5
4087,2
4088,3
4089,2
4090,3
4091,0
4092,4
4093,2
4094,5
4095,2
4096,3
4097,2
4098,3
4099,3
4100,4
4101,4
4102,3
4103,4
4104,5
4105,4
4106,0
4107,0
4108,2
4109,3
4110,4
4111,6
4112,2
4113,0
4114,3
4115,0
4116,4
4117,4
4118,2
4119,3
4120,3
4121,5
4122,2
4123,3
4124,2
4125,4
4126,3
4127,4
4128,6
4129,3
4130,6
4131,6
4132,4
4133,6
4134,3
4135,6
4136,0
4137,6
4138,3
4139,4
4140,5
4141,3
4142,3
4143,3
4144,4
4145,6
4146,5
4147,3
4148,0
4149,6
4150,5
4151,5
4152,0
4153,0
4154,3
4155,5
4156,0
4157,5
4158,4
4159,2
4160,6
4161,4
4162,0
4163,2
4164,4
4165,3
4166,4
4167,5
4168,3
4169,0
4170,6
4171,4
4172,6
4173,4
4174,4
4175,0
4176,2
4177,3
4178,3
4179,6
4180,3
4181,0
4182,3
4183,0
4184,2
4185,3
4186,4
4187,4
4188,0
4189,3
4190,6
4191,4
4192,2
4193,0
4194,3
4195,2
4196,0
4197,4
4198,5
4199,3
4200,4
4201,0
4202,6
4203,3
4204,3
4205,6
4206,4
4207,3
4208,6
4209,2
4210,0
4211,5
4212,2
4213,6
4214,5
4215,3
4216,4
4217,3
4218,5
4219,6
4220,5
4221,6
4222,3
4223,4
4224,4
4225,2
4226,4
4227,6
4228,5
4229,3
4230,4
4231,6
4232,0
4233,6
4234,2
4235,6
4236,2
4237,3
4238,3
4239,5
4240,2
4241,6
4242,6
4243,0
4244,3
4245,3
4246,3
4247,4
4248,4
4249,6
4250,4
4251,0
4252,3
4253,3
4254,3
4255,2
4256,0
4257,3
4258,0
4259,5
4260,6
4261,0
4262,6
4263,4
4264,3
4265,3
4266,0
4267,5
4268,4
4269,1
4270,6
4271,3
4272,4
4273,2
4274,4
4275,5
4276,3
4277,0
4278,4
4279,3
4280,3
4281,0
4282,2
4283,2
4284,6
4285,4
4286,4
4287,6
4288,0
4289,5
4290,0
4291,0
4292,4
4293,0
4294,4
4295,6
4296,0
4297,4
4298,6
4299,3
4300,6
4301,4
4302,2
4303,6
4304,6
4305,4
4306,0
4307,0
4308,5
4309,5
4310,4
4311,6
4312,4
4313,3
4314,0
4315,6
4316,2
4317,6
4318,0
4319,0
4320,4
4321,3
4322,6
4323,5
4324,6
4325,5
4326,0
4327,1
4328,2
4329,6
4330,3
4331,3
4332,3
4333,4
4334,4
4335,3
4336,0
4337,3
4338,5
4339,0
4340,6
4341,3
4342,4
4343,4
4344,4
4345,3
4346,5
4347,6
4348,4
4349,4
4350,2
4351,6
4352,0
4353,6
4354,2
4355,3
4356,2
4357,6
4358,4
4359,5
4360,3
4361,2
4362,2
4363,4
4364,2
4365,3
4366,3
4367,6
4368,6
4369,6
4370,5
4371,3
4372,5
4373,0
4374,6
4375,2
4376,3
4377,3
4378,3
4379,3
4380,6
4381,3
4382,4
4383,2
4384,2
4385,6
4386,3
4387,4
4388,4
4389,2
4390,2
4391,4
4392,4
4393,6
4394,4
4395,4
4396,3
4397,0
4398,3
4399,5
4400,3
4401,4
4402,0
4403,2
4404,4
4405,0
4406,6
4407,4
4408,5
4409,5
4410,2
4411,5
4412,0
4413,3
4414,2
4415,5
4416,3
4417,4
4418,0
4419,6
4420,5
4421,0
4422,4
4423,0
4424,0
4425,6
4426,4
4427,0
4428,4
4429,6
4430,0
4431,4
4432,1
4433,2
4434,3
4435,0
4436,2
4437,0
4438,5
4439,3
4440,2
4441,4
4442,4
4443,6
4444,0
4445,3
4446,6
4447,6
4448,6
4449,6
4450,5
4451,2
4452,3
4453,5
4454,6
4455,3
4456,4
4457,3
4458,5
4459,6
4460,3
4461,2
4462,3
4463,4
4464,0
4465,5
4466,5
4467,4
4468,3
4469,5
4470,4
4471,3
4472,3
4473,6
4474,3
4475,0
4476,0
4477,2
4478,2
4479,0
4480,6
4481,0
4482,0
4483,4
4484,5
4485,2
4486,0
4487,3
4488,3
4489,4
4490,5
4491,4
4492,2
4493,2
4494,4
4495,3
4496,4
4497,5
4498,4
4499,5
4500,5
4501,4
4502,3
4503,6
4504,5
4505,6
4506,5
4507,0
4508,4
4509,3
4510,3
4511,2
4512,3
4513,5
4514,3
4515,5
4516,1
4517,3
4518,4
4519,2
4520,5
4521,2
4522,5
4523,3
4524,5
4525,5
4526,5
4527,3
4528,5
4529,3
4530,6
4531,3
4532,4
4533,4
4534,6
4535,4
4536,4
4537,3
4538,4
4539,3
4540,2
4541,5
4542,5
4543,3
4544,3
4545,2
4546,6
4547,4
4548,2
4549,3
4550,2
4551,2
4552,4
4553,3
4554,5
4555,6
4556,4
4557,0
4558,3
4559,3
4560,6
4561,2
4562,2
4563,6
4564,6
4565,6
4566,4
4567,6
4568,4
4569,6
4570,2
4571,0
4572,0
4573,0
4574,1
4575,3
4576,3
4577,0
4578,6
4579,3
4580,0
4581,5
4582,4
4583,3
4584,3
4585,0
4586,2
4587,4
4588,3
4589,6
4590,2
4591,6
4592,3
4593,3
4594,2
4595,5
4596,6
4597,4
4598,4
4599,2
4600,0
4601,0
4602,0
4603,0
4604,3
4605,0
4606,3
4607,6
4608,3
4609,3
4610,0
4611,2
4612,5
4613,3
4614,2
4615,0
4616,4
4617,4
4618,2
4619,4
4620,6
4621,5
4622,3
4623,6
4624,3
4625,2
4626,4
4627,3
4628,0
4629,3
4630,5
4631,0
4632,5
4633,0
4634,6
4635,6
4636,3
4637,3
4638,4
4639,0
4640,5
4641,4
4642,5
4643,4
4644,0
4645,4
4646,2
4647,4
4648,3
4649,4
4650,0
4651,0
4652,2
4653,3
4654,5
4655,0
4656,3
4657,2
4658,3
4659,6
4660,3
4661,0
4662,3
4663,6
4664,2
4665,5
4666,2
4667,3
4668,2
4669,2
4670,3
4671,6
4672,3
4673,4
4674,3
4675,4
4676,6
4677,0
4678,3
4679,3
4680,2
4681,3
4682,0
4683,3
4684,0
4685,0
4686,3
4687,5
4688,4
4689,3
4690,6
4691,0
4692,4
4693,5
4694,5
4695,3
4696,2
4697,4
4698,0
4699,2
4700,0
4701,5
4702,3
4703,2
4704,3
4705,4
4706,6
4707,5
4708,3
4709,6
4710,3
4711,6
4712,2
4713,0
4714,2
4715,2
4716,4
4717,6
4718,3
4719,4
4720,2
4721,1
4722,5
4723,3
4724,4
4725,4
4726,0
4727,5
4728,0
4729,0
4730,4
4731,2
4732,3
4733,2
4734,3
4735,0
4736,3
4737,3
4738,6
4739,3
4740,5
4741,2
4742,2
4743,0
4744,4
4745,0
4746,0
4747,6
4748,2
4749,4
4750,2
4751,2
4752,3
4753,6
4754,4
4755,4
4756,4
4757,3
4758,4
4759,3
4760,6
4761,5
4762,0
4763,3
4764,4
4765,5
4766,2
4767,0
4768,0
4769,3
4770,4
4771,2
4772,3
4773,0
4774,4
4775,6
4776,1
4777,6
4778,4
4779,6
4780,4
4781,3
4782,5
4783,3
4784,0
4785,6
4786,5
4787,0
4788,2
4789,2
4790,3
4791,4
4792,3
4793,4
4794,3
4795,3
4796,6
4797,6
4798,0
4799,2
4800,4
4801,5
4802,4
4803,3
4804,3
4805,3
4806,4
4807,3
4808,3
4809,2
4810,2
4811,6
4812,6
4813,3
4814,3
4815,0
4816,2
4817,4
4818,0
4819,3
4820,0
4821,6
4822,5
4823,4
4824,6
4825,5
4826,3
4827,0
4828,6
4829,0
4830,5
4831,3
4832,0
4833,0
4834,3
4835,3
4836,3
4837,6
4838,4
4839,3
4840,0
4841,0
4842,3
4843,3
4844,6
4845,3
4846,4
4847,3
4848,2
4849,0
4850,3
4851,0
4852,1
4853,5
4854,5
4855,4
4856,5
4857,6
4858,3
4859,3
4860,4
4861,5
4862,4
4863,3
4864,2
4865,4
4866,5
4867,3
4868,6
4869,6
4870,2
4871,4
4872,2
4873,4
4874,0
4875,4
4876,3
4877,2
4878,2
4879,0
4880,3
4881,3
4882,4
4883,5
4884,5
4885,3
4886,6
4887,0
4888,3
4889,4
4890,4
4891,4
4892,6
4893,4
4894,0
4895,3
4896,2
4897,0
4898,0
4899,4
4900,3
4901,4
4902,6
4903,2
4904,6
4905,6
4906,2
4907,5
4908,3
4909,6
4910,0
4911,3
4912,4
4913,5
4914,3
4915,3
4916,5
4917,4
4918,6
4919,5
4920,6
4921,0
4922,6
4923,3
4924,5
4925,4
4926,2
4927,6
4928,0
4929,3
4930,3
4931,3
4932,6
4933,6
4934,4
4935,3
4936,0
4937,3
4938,0
4939,0
4940,6
4941,4
4942,0
4943,2
4944,6
4945,4
4946,3
4947,0
4948,6
4949,3
4950,3
4951,0
4952,6
4953,3
4954,5
4955,2
4956,0
4957,5
4958,6
4959,4
4960,4
4961,3
4962,5
4963,0
4964,3
4965,2
4966,4
4967,3
4968,0
4969,6
4970,4
4971,2
4972,4
4973,0
4974,2
4975,0
4976,5
4977,6
4978,2
4979,3
4980,5
4981,6
4982,6
4983,0
4984,4
4985,3
4986,3
4987,3
4988,3
4989,3
4990,4
4991,4
4992,4
4993,5
4994,0
4995,3
4996,4
4997,3
4998,4
4999,2
5000,1
5001,4
5002,3
5003,4
5004,0
5005,5
5006,5
5007,0
5008,4
5009,3
5010,0
5011,2
5012,0
5013,3
5014,6
5015,3
5016,0
5017,6
5018,6
5019,5
5020,2
5021,0
5022,0
5023,6
5024,6
5025,6
5026,5
5027,3
5028,4
5029,0
5030,3
5031,2
5032,6
5033,3
5034,3
5035,3
5036,6
5037,2
5038,3
5039,3
5040,0
5041,0
5042,3
5043,4
5044,2
5045,6
5046,6
5047,3
5048,0
5049,6
5050,4
5051,1
5052,0
5053,6
5054,0
5055,4
5056,4
5057,3
5058,6
5059,3
5060,3
5061,5
5062,2
5063,6
5064,2
5065,6
5066,5
5067,3
5068,5
5069,3
5070,2
5071,5
5072,6
5073,3
5074,3
5075,3
5076,3
5077,4
5078,2
5079,5
5080,3
5081,0
5082,6
5083,2
5084,4
5085,4
5086,3
5087,4
5088,0
5089,0
5090,0
5091,6
5092,4
5093,6
5094,0
5095,4
5096,6
5097,2
5098,0
5099,4
5100,3
5101,4
5102,3
5103,5
5104,4
5105,5
5106,2
5107,2
5108,4
5109,0
5110,4
5111,0
5112,6
5113,6
5114,6
5115,3
5116,3
5117,6
5118,3
5119,6
5120,5
5121,6
5122,5
5123,6
5124,5
5125,2
5126,2
5127,0
5128,5
5129,6
5130,2
5131,5
5132,4
5133,3
5134,3
5135,0
5136,2
5137,6
5138,4
5139,4
5140,6
5141,3
5142,1
5143,0
5144,1
5145,5
5146,0
5147,5
5148,2
5149,0
5150,2
5151,3
5152,2
5153,2
5154,2
5155,4
5156,2
5157,6
5158,5
5159,6
5160,6
5161,4
5162,4
5163,3
5164,0
5165,2
5166,0
5167,4
5168,2
5169,5
5170,4
5171,3
5172,4
5173,0
5174,1
5175,3
5176,4
5177,3
5178,3
5179,3
5180,0
5181,4
5182,2
5183,5
5184,4
5185,4
5186,3
5187,0
5188,2
5189,6
5190,3
5191,4
5192,0
5193,0
5194,5
5195,0
5196,4
5197,3
5198,5
5199,3
5200,0
5201,2
5202,2
5203,4
5204,2
5205,4
5206,3
5207,4
5208,4
5209,2
5210,3
5211,6
5212,4
5213,5
5214,0
5215,3
5216,6
5217,5
5218,6
5219,4
5220,0
5221,6
5222,0
5223,2
5224,5
5225,3
5226,4
5227,3
5228,6
5229,3
5230,3
5231,5
5232,0
5233,4
5234,3
5235,5
5236,3
5237,4
5238,4
5239,1
5240,0
5241,4
5242,3
5243,6
5244,6
5245,6
5246,2
5247,4
5248,2
5249,6
5250,4
5251,3
5252,3
5253,6
5254,3
5255,3
5256,2
5257,6
5258,3
5259,2
5260,3
5261,3
5262,3
5263,3
5264,6
5265,3
5266,3
5267,5
5268,2
5269,6
5270,0
5271,2
5272,2
5273,0
5274,5
5275,3
5276,3
5277,3
5278,2
5279,3
5280,3
5281,0
5282,6
5283,6
5284,0
5285,2
5286,2
5287,3
5288,3
5289,3
5290,4
5291,2
5292,4
5293,2
5294,4
5295,5
5296,3
5297,4
5298,6
5299,6
5300,5
5301,3
5302,3
5303,4
5304,1
5305,3
5306,4
5307,3
5308,6
5309,0
5310,4
5311,2
5312,0
5313,2
5314,4
5315,4
5316,0
5317,0
5318,6
5319,3
5320,2
5321,6
5322,4
5323,0
5324,5
5325,6
5326,6
5327,6
5328,5
5329,3
5330,6
5331,2
5332,4
5333,3
5334,4
5335,3
5336,3
5337,3
5338,0
5339,3
5340,6
5341,6
5342,5
5343,4
5344,5
5345,4
5346,4
5347,5
5348,4
5349,5
5350,0
5351,4
5352,6
5353,2
5354,6
5355,4
5356,0
5357,3
5358,0
5359,5
5360,3
5361,0
5362,0
5363,4
5364,2
5365,5
5366,0
5367,5
5368,4
5369,6
5370,4
5371,3
5372,2
5373,3
5374,4
5375,2
5376,5
5377,3
5378,6
5379,6
5380,0
5381,0
5382,0
5383,4
5384,3
5385,0
5386,2
5387,4
5388,4
5389,1
5390,0
5391,3
5392,6
5393,3
5394,3
5395,4
5396,0
5397,0
5398,6
5399,3
5400,3
5401,3
5402,3
5403,3
5404,4
5405,0
5406,6
5407,5
5408,0
5409,4
5410,3
5411,4
5412,6
5413,4
5414,5
5415,5
5416,0
5417,3
5418,6
5419,0
5420,6
5421,6
5422,4
5423,0
5424,6
5425,0
5426,2
5427,6
5428,2
5429,3
5430,3
5431,3
5432,0
5433,3
5434,0
5435,0
5436,3
5437,3
5438,2
5439,3
5440,3
5441,6
5442,4
5443,0
5444,0
5445,5
5446,3
5447,4
5448,0
5449,4
5450,6
5451,6
5452,3
5453,6
5454,4
5455,6
5456,6
5457,4
5458,3
5459,3
5460,6
5461,3
5462,0
5463,2
5464,4
5465,5
5466,3
5467,5
5468,5
5469,0
5470,0
5471,3
5472,2
5473,3
5474,1
5475,3
5476,4
5477,3
5478,4
5479,0
5480,3
5481,6
5482,3
5483,5
5484,2
5485,5
5486,3
5487,2
5488,0
5489,6
5490,2
5491,1
5492,6
5493,4
5494,3
5495,6
5496,6
5497,2
5498,6
5499,6
5500,3
5501,6
5502,0
5503,2
5504,5
5505,3
5506,1
5507,4
5508,4
5509,0
5510,5
5511,6
5512,3
5513,4
5514,0
5515,4
5516,4
5517,0
5518,3
5519,0
5520,3
5521,4
5522,3
5523,0
5524,3
5525,6
5526,3
5527,2
5528,2
5529,3
5530,2
5531,6
5532,0
5533,2
5534,3
5535,3
5536,4
5537,3
5538,0
5539,6
5540,2
5541,2
5542,2
5543,4
5544,4
5545,0
5546,4
5547,3
5548,6
5549,0
5550,4
5551,3
5552,4
5553,5
5554,3
5555,3
5556,0
5557,0
5558,3
5559,6
5560,3
5561,6
5562,6
5563,6
5564,5
5565,0
5566,4
5567,0
5568,3
5569,3
5570,5
5571,0
5572,4
5573,2
5574,5
5575,3
5576,3
5577,5
5578,0
5579,2
5580,6
5581,4
5582,0
5583,2
5584,1
5585,4
5586,3
5587,6
5588,4
5589,3
5590,6
5591,3
5592,0
5593,1
5594,3
5595,0
5596,6
5597,0
5598,6
5599,3
5600,4
5601,4
5602,3
5603,3
5604,3
5605,6
5606,3
5607,2
5608,6
5609,5
5610,3
5611,0
5612,3
5613,5
5614,4
5615,3
5616,4
5617,3
5618,6
5619,2
5620,0
5621,0
5622,6
5623,4
5624,6
5625,2
5626,2
5627,0
5628,3
5629,0
5630,2
5631,0
5632,3
5633,6
5634,4
5635,4
5636,6
5637,3
5638,5
5639,2
5640,4
5641,4
5642,2
5643,3
5644,2
5645,4
5646,0
5647,6
5648,4
5649,4
5650,0
5651,6
5652,3
5653,5
5654,4
5655,6
5656,3
5657,4
5658,2
5659,0
5660,3
5661,3
5662,6
5663,3
5664,4
5665,3
5666,0
5667,5
5668,6
5669,6
5670,0
5671,2
5672,6
5673,0
5674,6
5675,4
5676,3
5677,6
5678,5
5679,0
5680,3
5681,0
5682,4
5683,4
5684,3
5685,4
5686,2
5687,4
5688,6
5689,2
5690,0
5691,3
5692,3
5693,5
5694,3
5695,5
5696,4
5697,6
5698,3
5699,0
5700,4
5701,2
5702,2
5703,5
5704,0
5705,2
5706,4
5707,4
5708,0
5709,6
5710,0
5711,3
5712,6
5713,0
5714,3
5715,3
5716,3
5717,5
5718,5
5719,0
5720,4
5721,2
5722,6
5723,5
5724,2
5725,6
5726,4
5727,3
5728,2
5729,6
5730,3
5731,3
5732,2
5733,2
5734,3
5735,0
5736,0
5737,3
5738,2
5739,4
5740,4
5741,4
5742,5
5743,5
5744,3
5745,3
5746,5
5747,5
5748,3
5749,3
5750,4
5751,0
5752,5
5753,5
5754,0
5755,3
5756,3
5757,0
5758,3
5759,6
5760,3
5761,6
5762,2
5763,0
5764,5
5765,6
5766,2
5767,6
5768,2
5769,6
5770,0
5771,3
5772,3
5773,5
5774,4
5775,5
5776,6
5777,5
5778,0
5779,4
5780,2
5781,5
5782,4
5783,3
5784,0
5785,2
5786,6
5787,6
5788,2
5789,6
5790,6
5791,3
5792,3
5793,4
5794,0
5795,3
5796,4
